date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:28	3217/3217	---M--	200	added ('OK')	image/png	etag:%225d552c2b-c91%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/grey@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:28	1518/1518	---M--	200	added ('OK')	image/png	etag:%225d552c2b-5ee%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:29	3275/3275	---M--	200	added ('OK')	image/png	etag:%225d552c2b-ccb%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/orange@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:29	1516/1516	---M--	200	added ('OK')	image/png	etag:%225d552c2b-5ec%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:29	3216/3216	---M--	200	added ('OK')	image/png	etag:%225d552c2b-c90%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/yellow@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:29	1522/1522	---M--	200	added ('OK')	image/png	etag:%225d552c2b-5f2%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:30	3218/3218	---M--	200	added ('OK')	image/png	etag:%225d552c2b-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/pink@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:31	1519/1519	---M--	200	added ('OK')	image/png	etag:%225d552c2b-5ef%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:31	3218/3218	---M--	200	added ('OK')	image/png	etag:%225d552c2b-c92%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/flat/purple@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/flat/_all.css)
12:35:31	588/588	---M--	200	added ('OK')	image/png	etag:%225d552c2b-24c%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
12:35:31	1073/1073	---M--	200	added ('OK')	image/png	etag:%225d552c2b-431%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/line/line@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/line/_all.css)
12:35:32	6401/6401	---M--	200	added ('OK')	image/png	etag:%225d552c2b-1901%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
12:35:33	16760/16760	---M--	200	added ('OK')	image/png	etag:%225d552c2b-4178%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/polaris/polaris.css)
12:35:34	1734/1734	---M--	200	added ('OK')	image/png	etag:%225d552c2b-6c6%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
12:35:38	3446/3446	---M--	200	added ('OK')	image/png	etag:%225d552c2b-d76%22	https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	C:/Users/root/Desktop/temp2/adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico@2x.png	(from https://adminlte.io/themes/AdminLTE/plugins/iCheck/futurico/futurico.css)
